movies,one-line,votes,gross,director,stars_only,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,film noir,game show,history,horror,music,musical,mystery,news,reality tv,romance,sci fi,short,sport,talk show,thriller,unspecified,war,western,movie_duration,content_Court,content_Moyen,content_Standard,content_Long,content_Träs long,content_Movie,content_TV Movie,content_TV Short,content_TV Special,content_Unknown,content_Video,content_Video Game,rating
2.3026807714866955,6.796102227024394,-0.19905721362011908,-0.10334709505070018,2246,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,FAUX,FAUX,VRAI,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,5.1
8.702002002002002,7.375416729237399,-0.20956111615594777,-0.10334709505070018,1465,5870,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,8.0
7.7793665753797026,7.015063288515082,-0.2067621260219495,-0.10334709505070018,1170,4261,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,FAUX,FAUX,FAUX,VRAI,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,6.3
3.9780884924252526,7.013033719605314,0.017601616620018034,-0.10334709505070018,2315,5619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,FAUX,FAUX,FAUX,VRAI,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.1
1.497158269306452,6.9978296984938755,-0.20865375122239888,-0.10334709505070018,1287,4681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,6.0
3.3285665021641826,6.632502317476106,-0.15688781281010114,-0.10334709505070018,2315,5689,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,8.1
1.4521630384373583,6.741121835884448,-0.1950278981524952,-0.10334709505070018,781,3576,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,FAUX,FAUX,FAUX,VRAI,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,4.8
6.279577226400047,6.474575027022231,0.03281297456829837,-0.10334709505070018,1352,292,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,FAUX,FAUX,FAUX,VRAI,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,5.9
1.9283746367079355,6.485748086476438,0.03836481763628395,-0.10334709505070018,2000,2141,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,FAUX,FAUX,VRAI,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,4.8
8.032501511582796,6.982194967650988,-0.15521149454303623,-0.10334709505070018,2315,1834,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,6.9
5.953169062530083,6.6920285815463325,-0.18564666748359987,-0.10334709505070018,2315,6034,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.0
9.485985985985986,7.029896662240005,-0.2034863848211713,-0.10334709505070018,3846,6407,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,8.4
4.50050341552192,6.9978296984938755,-0.19998460978800606,-0.10334709505070018,2315,4681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,6.8
7.946205300226895,6.697303611518476,-0.1936591612188367,-0.10334709505070018,2315,2112,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,6.6
6.605505505505507,7.357111886296215,-0.2110375065562985,-0.10334709505070018,2887,4780,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.0
7.842887910670909,6.723693865836898,-0.19890342295341587,-0.10334709505070018,3730,3885,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,FAUX,FAUX,FAUX,VRAI,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,5.6
3.495995995995996,7.131672970081682,-0.2101147625560793,-0.10334709505070018,2315,2297,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.2
4.314889091548135,7.22556627932849,-0.19361302401882574,-0.10334709505070018,919,629,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,FAUX,FAUX,VRAI,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.1
8.072172172172174,7.375416729237399,-0.20717736082204813,-0.10334709505070018,3144,6465,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,FAUX,FAUX,FAUX,VRAI,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.2
3.4608039836509783,6.707582514576902,-0.20710046548869654,-0.10334709505070018,2315,2689,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FAUX,FAUX,VRAI,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.3
6.746077509791922,6.73072597766879,-0.20750032122212486,-0.10334709505070018,2029,5164,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.3
6.057942586235622,6.878897616958586,-0.1608402329443734,-0.10334709505070018,2315,1476,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,6.7
8.57867867867868,7.262661069229715,-0.2094380836225852,-0.10334709505070018,1777,5611,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,8.0
3.854933924435481,6.758409756785541,0.1415429759274621,-0.10334709505070018,2315,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.9
3.6478751688062925,6.730393337651159,-0.19651945615734953,-0.10334709505070018,2315,4681,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,7.0
4.0702423455721295,7.520165006200216,-0.20842306522234408,-0.10334709505070018,2315,4681,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,FAUX,VRAI,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,8.0
8.382696023734587,5.979997708949348,-0.2080539676222564,-0.10334709505070018,2315,888,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,6.1
4.323445721835908,7.203029481107511,-0.112946897310329,-0.10334709505070018,63,4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,5.1
1.8302691901279555,6.707008009793368,-0.1676839176126659,-0.10334709505070018,2315,3986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,FAUX,FAUX,VRAI,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.2
2.8603699756604146,6.885086486013891,0.47334633933962006,1.6895655277539094,613,3085,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,FAUX,FAUX,FAUX,FAUX,VRAI,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.0
1.444542898273176,6.9978296984938755,-0.19404655990826206,-0.10334709505070018,943,4681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,6.6
9.9,7.1316062428034215,-0.042805896249665985,-0.10334709505070018,297,3831,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,8.9
3.27903827985603,6.944774216432387,-0.19192132668509052,-0.10334709505070018,2315,467,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.3
8.398877338633504,7.158260357038578,-0.20896076694790885,-0.10334709505070018,230,634,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.8
6.109412933116067,7.158260357038578,-0.1893222644178064,-0.10334709505070018,1191,5729,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,8.1
6.930066691590765,6.614023545343384,-0.1931362729520458,-0.10334709505070018,2315,3727,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,6.5
8.525825825825827,7.621070067473885,-0.19728862095303226,-0.10334709505070018,2941,3676,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,8.1
7.7418418418418415,6.604655759799542,-0.2102070369561012,-0.10334709505070018,517,3543,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.7
8.226326326326326,6.926417609275387,4.713631843546961,-0.10334709505070018,2315,2188,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.6
5.570470470470472,7.235060997534936,-0.2102070369561012,-0.10334709505070018,2315,3945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,FAUX,FAUX,VRAI,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.1
6.8387787746969195,7.150998388858447,-0.21137584602304554,-0.10334709505070018,2315,4681,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,8.3
8.103003003003003,7.21039470623965,-0.19492024468580296,-0.10334709505070018,2864,1167,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,8.8
3.267081855185297,6.28631795648074,-0.20625461682182894,-0.10334709505070018,464,5018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,FAUX,VRAI,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,4.5
4.7056837031122125,7.263748382960696,-0.20228681762088632,-0.10334709505070018,118,3687,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,FAUX,VRAI,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.8
2.3324145389879,6.758922928514147,-0.1674378525459408,-0.10334709505070018,649,4374,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,FAUX,FAUX,FAUX,VRAI,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,5.6
2.870355167567654,6.665197044051758,-0.1793412501487686,-0.10334709505070018,2331,1793,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,FAUX,FAUX,FAUX,VRAI,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,6.4
4.4244550472852175,6.8833253743972085,0.005499752161809717,-0.10334709505070018,572,4069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,FAUX,FAUX,VRAI,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,6.1
5.5,7.356269626098622,-0.21006862535606832,-0.10334709505070018,443,1847,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.2
4.539265967633238,6.8833253743972085,-0.20848458148902535,-0.10334709505070018,2599,3257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FAUX,FAUX,FAUX,VRAI,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,5.1
6.2932289006548885,7.182094519853946,0.7983521552834966,0.12882156282687887,2680,2638,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,FAUX,FAUX,VRAI,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,6.3
1.6963292297048769,6.9978296984938755,-0.21152963668974875,-0.10334709505070018,2315,879,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,4.1
3.3215130049559716,6.5007628964141375,-0.21137584602304554,-0.10334709505070018,2315,3296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FAUX,FAUX,VRAI,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,8.0
4.2340357968072535,7.2278204394380765,-0.20886905815578335,-0.10334709505070018,2315,4500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.1
4.526626626626626,7.17415249564512,-0.2071466026887075,-0.10334709505070018,877,6415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,FAUX,VRAI,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,8.1
3.388023239186294,6.985014729014573,-0.13133154624358542,-0.10334709505070018,2071,1790,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,FAUX,FAUX,VRAI,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,6.7
9.538838838838839,6.8910065130261104,-0.20673136788860885,-0.10334709505070018,3665,4126,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.7
3.7681045552931995,7.520165006200216,-0.1861080394837095,-0.10334709505070018,2054,1135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,5.9
6.078352741035921,6.873401535142613,-0.1580104846770345,-0.10334709505070018,2315,5975,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,6.8
4.27991316809724,7.635168437614789,0.259023666222038,-0.10334709505070018,1804,81,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,FAUX,FAUX,VRAI,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,6.5
1.673542513176249,6.388632552239381,-0.10100028453015757,-0.10334709505070018,2328,3807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FAUX,FAUX,FAUX,VRAI,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,6.4
2.482162778502771,7.158260357038578,-0.10524490693116595,-0.10334709505070018,2315,5109,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,8.5
6.649549549549549,6.759478262639601,-0.001267037173131165,-0.10334709505070018,2352,5269,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,FAUX,VRAI,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,4.6
8.437737737737738,6.939165124320551,-0.2048705008215001,-0.10334709505070018,1099,690,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,8.0
3.2141141141141145,6.975985521168604,-0.20974566495599162,-0.10334709505070018,2187,5406,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.1
3.1715905138679124,6.513706767449264,-0.09338764652834908,-0.10334709505070018,708,1495,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FAUX,FAUX,VRAI,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,5.7
6.975424060877831,6.649252855779213,-0.20496277522152204,-0.10334709505070018,2369,4681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,7.1
9.666566566566567,6.972002129792702,-0.21123743442301268,-0.10334709505070018,559,4553,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,8.5
7.415915915915916,7.826370528715859,-0.20956111615594777,-0.10334709505070018,2315,4348,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.9
6.896196196196197,7.139352724345553,-0.21054537642284826,-0.10334709505070018,3771,799,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.2
1.929494719430442,6.371808448998472,-0.16900250340991246,-0.10334709505070018,2561,3917,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.85
4.548199515937396,6.986135235018882,-0.21016089975609026,-0.10334709505070018,3487,1976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,FAUX,FAUX,VRAI,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,6.8
1.517858785925297,6.830859522096853,-0.21069576483721889,-0.10334709505070018,2823,1132,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.1
2.980680680680681,6.863563969868905,-0.210483860156167,-0.10334709505070018,2315,6139,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,FAUX,FAUX,VRAI,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,6.8
6.607190370605382,7.0758156583726635,2.079782127454586,-0.10334709505070018,2315,1133,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,8.0
4.0685951072932784,6.980871246808081,-0.20697743295533397,-0.10334709505070018,2315,4681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,8.1
9.666566566566567,6.778804860343873,-0.2110990228229798,-0.10334709505070018,3549,5080,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,8.7
9.666566566566567,7.521113727635467,-0.2111912972230017,-0.10334709505070018,559,573,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,9.3
8.702002002002002,7.158260357038578,-0.20968414868931032,-0.10334709505070018,1465,5869,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.2
8.768068068068068,6.664086850874388,-0.20800025916125633,-0.10334709505070018,2315,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.25
6.649549549549549,6.9978296984938755,-0.16311116050462676,-0.10334709505070018,2315,2521,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,7.4
3.0030555171413624,7.112987400996639,-0.20948152435957332,-0.10334709505070018,2315,4681,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,7.1
9.102802802802803,7.334725692768028,-0.2014238666995448,-0.10334709505070018,2315,1838,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,VRAI,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,7.7
2.0408433370519083,6.412833427701846,-0.2081462420222783,-0.10334709505070018,2759,5172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FAUX,FAUX,FAUX,VRAI,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,5.4
9.811911911911912,6.868228009856963,-0.16316247201159176,-0.10334709505070018,1778,6426,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,VRAI,FAUX,FAUX,FAUX,FAUX,VRAI,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,8.2
